stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
d00081,Mount Airy,39.376213,-77.154701,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00082,Sykesville,39.36557,-76.96962,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00083,Woodbine,39.360242,-77.057309,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00084,Woodstock,39.329048,-76.87104,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00086,Stephenson,39.236599,-78.107147,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00087,Summit Point,39.247454,-77.96212,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00088,Wadesville,39.242352,-78.034051,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00089,Winchester,39.166935,-78.168114,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00090,Cameron,39.297616,-77.925911,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00091,Charles Town,39.288994,-77.859718,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00092,Halltown,39.311809,-77.795727,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00093,St Louis,38.616035,-90.188835,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00094,Springfield,38.793911,-77.174797,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00095,Hungary,37.639111,-77.507858,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00096,Richmond,37.552761,-77.424851,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00097,Ashland,37.759029,-77.47998,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00098,Chesterfield,37.929014,-77.455446,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00099,Guineas,38.143749,-77.438006,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00100,Milford,38.02332,-77.371938,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00101,Taylors,37.816002,-77.463048,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00102,Junction,37.858142,-77.457369,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00103,Fredericksburg,38.303188,-77.460541,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00104,Acquia Creek,38.519901,-77.294998,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00105,Frederics Hall,37.986783,-77.824376,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00106,Louisa C.H.,38.025143,-78.004158,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00107,Tolersville,38.009062,-77.910454,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00108,Gordonsville,38.13493,-78.184403,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00109,Atlees,37.653135,-77.406018,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00110,Beaverdam,37.941436,-77.653536,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00111,Bumpass,37.963397,-77.736599,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00112,Hanover C.H.,37.767234,-77.369938,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00113,Unnamed Depot,37.921207,-77.577115,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00114,Jackson's River,37.815446,-79.82474,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00115,Craigsville,38.076963,-79.384344,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00116,Goshen,37.986574,-79.498249,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00117,Griffith,37.868946,-79.731133,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00118,Millboro,37.974488,-79.604314,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00119,Fisherville,38.098987,-78.96987,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00120,Greenville,38.058365,-78.765151,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00121,Staunton,38.149123,-79.071893,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00122,Swoopes,38.151682,-79.211889,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00123,Waynesboro,38.068466,-78.889465,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00124,Mecham,38.062137,-78.650567,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00125,Woodville,38.056585,-78.597719,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00126,Charlottesville,38.0313,-78.493599,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00127,Fair Oaks,37.533359,-77.334756,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00128,Meadow,37.522259,-77.258459,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00129,Manchester,37.525337,-77.436942,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00130,Cohoke,37.584263,-76.941231,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00131,Dispatch,37.523008,-77.208182,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00132,Fish Hall,37.581663,-77.028671,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00133,Romancoke,37.57181,-76.848177,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00134,Summit,37.539247,-77.176961,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00135,Sweet Hall,37.578728,-76.896529,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00136,Tunstale,37.572133,-77.097322,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00138,Chester,37.356716,-77.441591,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00139,Half Way,37.376897,-77.454478,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00140,Pt. Walthall,37.322905,-77.410185,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00141,Rice's,37.424035,-77.454566,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00142,Temples,37.474608,-77.447781,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00143,Port Walthall,37.345886,-77.289887,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00144,Appomattox,37.357086,-78.825294,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00145,Concord,37.341814,-78.97501,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00146,Lynchburg,37.392502,-79.153702,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00147,Farmville,37.302094,-78.391937,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00148,Pamplin,37.260434,-78.684374,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00149,Prospect,37.303242,-78.559771,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00150,Rice,37.276367,-78.291247,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00151,Notaway,37.130855,-78.075817,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00152,Wilsons,37.139798,-77.865676,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00153,Burkeville,37.187866,-78.207871,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00154,Fords,37.149269,-77.737909,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00155,Sutherland,37.196074,-77.558896,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00156,Petersburg,37.236599,-77.390602,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00157,City Point,37.310669,-77.272225,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00158,Bellfield,36.695586,-77.533841,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00159,Garysburg,36.455551,-77.552036,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00160,Hicksford,36.662432,-77.549797,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00161,Weldon,36.4291,-77.596741,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00162,Jarrats,36.81432,-77.468315,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00163,Reams,37.09499,-77.405933,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00164,Stony Creek,36.947929,-77.40081,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00165,Concord,36.490416,-77.439704,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00166,Margarettsville,36.531481,-77.347426,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00167,Blackwater,36.674718,-76.92118,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00168,Boykins,36.583214,-77.199966,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00169,Branchville,36.570431,-77.248581,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00170,Carsville,36.712538,-76.825995,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00171,Murerees,36.655723,-76.979473,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00172,Newsoms,36.624592,-77.124687,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00173,Suffolk,36.72821,-76.583565,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00174,Magnolia,36.77089,-76.465332,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00175,Portsmouth,36.827301,-76.330498,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00176,Louisville,38.263,-85.772301,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00177,Fairgrounds,38.255106,-85.726978,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00178,Gilman's,38.253729,-85.692246,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00179,Hobbs,38.273789,-85.564643,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00180,Ormsby's,38.259001,-85.617652,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00181,Race Course,38.25506,-85.65314,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00182,Benson,38.213434,-84.930629,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00183,Duckers,38.164649,-84.784237,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00184,Frankfort,38.200901,-84.873276,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00185,Junction,38.181927,-84.81365,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00186,North Benson,38.221765,-84.997254,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00187,Bagdad,38.278894,-85.100546,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00188,Big Spring,38.154291,-84.740929,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00189,Midway,38.150906,-84.683838,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00190,Paynes,38.143698,-84.663999,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00191,Yarnaltown,38.118508,-84.605065,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00192,Lexington,38.045898,-84.467201,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00193,Union,35.22774,-89.83052,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00194,Memphis,35.126045,-90.041489,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00195,Shelby,35.257993,-89.790827,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00196,Brownsville,35.593971,-89.262291,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00197,Gallaway,35.325912,-89.616188,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00198,Mason,35.411755,-89.53286,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00199,Stanton,35.462299,-89.402008,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00200,Wythe,35.296792,-89.666296,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00201,Bells,35.711182,-89.08757,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00202,County Line,36.20229,-89.012291,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00203,Dyer,36.066738,-88.993958,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00204,Gadsden,35.775902,-88.990059,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00205,Milan,35.919785,-88.758949,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00206,Rutherford,36.127567,-88.985901,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00207,Humboldt,35.82288,-88.922539,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00208,Rives,36.355625,-89.048126,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00209,Union City,36.42382,-89.055244,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00210,Columbus,36.762248,-89.104064,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00211,Dundas,36.105753,-88.541868,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00212,Trezevant,36.011456,-88.622833,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00213,McKenzie,36.131355,-88.519981,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00214,Paris,36.301998,-88.326714,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00215,Germantown,35.087241,-89.810868,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00216,Collierville,35.04203,-89.66452,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00217,LaFayette,35.047165,-89.538778,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00218,Moscow,35.062516,-89.408784,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00219,La Grange,35.045368,-89.243675,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00220,Middleton,35.06442,-88.891047,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00221,Pocohantas,35.047466,-88.752486,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00222,Saulsburg,35.046405,-89.079535,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00223,Grand Junction,35.046742,-89.187023,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00224,Burnsville,34.840652,-88.314766,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00225,Chewalla,35.008374,-88.632301,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00226,Winety S.M. W. Station,34.882637,-88.445797,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00227,Corinth,34.934258,-88.522263,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00228,Barton,34.732497,-87.86417,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00229,Dickson,34.759049,-87.991574,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00230,Courtland,34.668983,-87.309464,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00231,Jonesboro,34.684968,-87.384796,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00232,Leighton,34.70092,-87.528915,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00233,Tuscumbia,34.7327,-87.713501,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00234,Florence,34.799809,-87.677254,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00235,Decatur,34.605923,-86.983337,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00236,Hillsboro,34.639263,-87.191689,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00237,Trinity,34.606762,-87.088348,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00238,Decatur,34.626175,-86.971085,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00239,Brownsboro,34.744522,-86.434546,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00240,Huntsville,34.730373,-86.586105,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00241,Madison,34.699261,-86.748329,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00242,Paint Rock,34.660648,-86.328873,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00243,Woodville,34.627869,-86.274422,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00244,Larkingsville,34.695485,-86.115328,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00245,Anderson,34.994303,-85.903886,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00246,Stevenson,34.868389,-85.838295,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00247,Bridgeport,34.947578,-85.714409,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00248,Shell Mound,35.012636,-85.556646,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00249,Whiteside,34.988554,-85.469143,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00250,Chattanooga,35.068401,-85.218903,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00251,Basin Springs,32.351317,-87.24132,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00252,Cothran's,32.376107,-87.241359,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00253,Roscoes,32.41388,-87.239044,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00254,Younges,32.389931,-87.239837,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00255,Junction,32.437518,-87.238952,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00257,Bluff Springs,30.990839,-87.255475,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00259,Burnt Corn,31.222483,-87.032367,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00260,Pollard,31.027121,-87.173576,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00261,Castleberry,31.299061,-87.022469,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00262,Evergreen,31.433496,-86.956909,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00263,Garland,31.566375,-86.814068,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00264,Mudges Mill,31.49881,-86.91763,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00265,Sparta,31.374851,-87.006322,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00266,Georgiana,31.637098,-86.741913,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00267,Rolling,31.71699,-86.702542,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00268,Calhoun,32.052555,-86.541215,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00269,Fort Deposit,31.984589,-86.57859,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00270,Givhans,32.092022,-86.51262,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00271,Greenville,31.829592,-86.61776,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00272,Letchachee,32.146907,-86.47387,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00273,McGhees,32.324793,-86.350148,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00274,Montgomery,32.382233,-86.311485,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00275,Frenier,30.095421,-90.42454,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00276,Kennerville,29.978007,-90.255563,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00277,Manchac,30.241111,-90.405692,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00278,Amite,30.731707,-90.509126,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00279,Ponchatoula,30.438803,-90.441475,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00280,Tickfaw,30.57741,-90.483154,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00281,Magnolia,31.143238,-90.45871,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00282,Osyka,31.006849,-90.472321,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00283,Tangipahoa,30.876011,-90.512032,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00284,Bahala,31.714768,-90.38933,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00285,Bogueghitto,31.425441,-90.452175,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00286,Brookhaven,31.57906,-90.440651,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00287,Summit,31.283785,-90.46843,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00288,Crystal Springs,31.987377,-90.357033,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00289,Hazlehurst,31.860439,-90.39592,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00290,Terry,32.096264,-90.294258,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00291,Byram,32.18342,-90.238001,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00292,Calhoun,32.503644,-90.094042,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00293,Canton,32.610844,-90.040787,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00294,Tugaloo,32.393935,-90.153733,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00295,Jackson,32.2971,-90.190598,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00296,Durant,33.07513,-89.854523,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00297,Goodman,32.970131,-89.9123,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00298,Pickens,32.883743,-89.971474,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00299,Vaughans,32.808333,-90.041709,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00300,West,33.197067,-89.777306,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00301,Winona,33.482063,-89.728142,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00302,Vicksburg,32.343544,-90.88768,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00303,Bolton,32.349316,-90.460098,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00304,Bovina,32.34759,-90.711519,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00305,Clinton,32.341534,-90.321762,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00306,Edwards,32.330147,-90.605659,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00307,Howell's,32.242832,-90.109335,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00308,Brandon,32.273205,-89.985916,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00309,Pelahatchie,32.312923,-89.798409,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00310,Forest,32.364586,-89.474236,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00311,Lake,32.343204,-89.328674,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00312,Morton,32.353756,-89.654518,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00313,Chunky,32.325706,-88.928116,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00314,Hickory,32.317646,-89.025612,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00315,Newton,32.321255,-89.163391,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00316,T. Hill,32.357493,-88.793522,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00317,Meridian,32.361629,-88.698135,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00318,Bakers,36.375224,-86.765311,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00319,Cedar Hill,36.551437,-86.999168,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00320,Red River,36.580869,-87.066406,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00321,Ridgetop,36.39505,-86.779442,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00322,Springfield,36.509216,-86.885002,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00323,Guthrie,36.648148,-87.163284,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00324,Benton,36.322715,-88.060695,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00325,Stewarts,36.320322,-87.89895,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00326,Tennessee Ridge,36.311993,-87.773354,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00327,Tombs,36.324982,-88.188493,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00328,Carbondale,36.438716,-87.474134,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00329,Cherry's,36.576808,-87.293851,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00330,Clarksville,36.52977,-87.359451,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00331,Cumberland City,36.393383,-87.636406,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00332,Erin,36.320889,-87.694174,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00333,Palmyra,36.457499,-87.445751,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00334,Roslia,36.359902,-87.65686,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00335,Sailor's Rest,36.442119,-87.543735,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00336,Steele's Sp.,36.48364,-87.423321,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00337,Allensville,36.716713,-87.066109,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00338,Hadensville,36.664475,-87.138865,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00339,Hampton's Station,36.608716,-87.234603,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00340,Allisonia,36.849362,-86.778602,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00341,Muddy River,36.86147,-86.856336,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00342,Olmstead,36.755178,-87.010941,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00343,Russellville,36.845322,-86.887222,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00344,Whippoorwill,36.787418,-86.967985,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00345,Auburn,36.864212,-86.710274,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00346,Rockfield,36.914378,-86.553234,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00347,Union,36.890811,-86.636473,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00348,Bowling Green,36.943497,-86.487877,Junction (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00349,Conway,35.075912,-90.50978,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00350,Edmonson,35.105749,-90.309326,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00352,Hopefield,35.134872,-90.083652,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00353,Little Rock,34.748402,-92.292297,Endpoint (South_Depots),0,0,18400101,,18400101,open_by_1840,
d00354,Brownsville,34.784887,-91.865683,Depot (South_Depots),0,0,18400101,,18400101,open_by_1840,
